id,stem,choices,correctKey,rationale,module,topic,skillArea,sourceType,locale,published,sourcePdf,solutionPdf,itemIndex
bank-t1-17-f883d6de14,"V uvedenom texte je poprehadzované poradie viet. Keď vety zostavíme do zmysluplného dialógu, ktorá veta bude posledná? V1: Veľmi ma bolí ucho. V2: Dám vám kvapky a tabletky. V3: Mhmm, áno, je to trochu červené. V4: Ako dlho to už máte? V5: Svrbí to? V6: Áno, veľmi to svrbí. V7: Od pondelka. V8: Myslím, že tam máte infekciu.",A. V2|B. V3|C. V4|D. V5,A,"V2 (správne poradie je V1, V4, V7, V5, V6, V3, V8, V2 – logickým ukončením rozhovoru je predpis liekov)",M1,T1,VJS,bank,sk,true,VSJP8_Mudre-predplatne_1_Ulohy-zhbksb.pdf,VSJP8_Mudre-predplatne_1_Riesenia-eqakog.pdf,17
bank-cielene-1-t1-18-b39fe5c8f9,V nasledovných slovách sme poprehadzovali písmenká. Ktorý logicky nepatrí medzi ostatné?,A. Zrabe|B. Ľotpo|C. Vrajo|D. Mrsek,D,"Smrek nie je listnatý strom (breza, topoľ, javor).",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,18
bank-t1-18-acdbd0df57,"V uvedenom texte je poprehadzované poradie viet. Keď vety zostavíme do zmysluplného dialógu, ktorá veta bude tretia? V1: No, moja sestra príde na návštevu tento víkend. V2: Veď to je skvelé! V3: Čo sa deje, Jin? V4: Vyzeráš vystrašene. V5: Neviem, čo by sme mohli spolu robiť. V6: Nie! Nie, to nie je. V7: Nič sa neboj, určite si spoločný čas užijete.",A. V4|B. V3|C. V2|D. V1,D,"V1 (správne poradie je V3, V4, V1, V2, V6, V5, V7 – pozor, jedna osoba môže mať aj dve repliky za sebou)",M1,T1,VJS,bank,sk,true,VSJP8_Mudre-predplatne_1_Ulohy-zhbksb.pdf,VSJP8_Mudre-predplatne_1_Riesenia-eqakog.pdf,18
bank-cielene-1-t1-19-16e698ed05,"Vyber tú dvojicu výrazov, ktorá dopĺňa nasledujúci vzťah: UČITEĽ: ___________ = BASKETBALISTA: __________",A. KNIHA – LOPTA|B. ŽIAK – TRÉNER|C. ČLOVEK – DIEŤA|D. OKULIARE – ČELENKA,A,"Učiteľ pracuje s knihou, basketbalista s loptou.",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,19
bank-t1-19-38a75a523b,"V uvedenom texte sme poprehadzovali poradie viet. Keď ich zoradíme do zmysluplného poradia, ktorá veta bude predposledná? V1: Určite vám neunikla farba jahôd – červená. V2: Sú bohatým zdrojom vitamínov: vitamíny A, B1, B2, B3, B6, C, E a minerálnych látok, najmä mangán, bór, draslík, fluór, fosfor, horčík, kobalt, síra a vápnik. V3: Jahody sú veľkým prínosom pre naše zdravie. V4: Obsah vitamínu C v jahodách je takmer porovnateľný s citrusovými plodmi. V5: Je spôsobená prítomnosťou rastlinných pigmentov (polyfenolov), ktoré majú výrazný antioxidačný účinok.",A. V1|B. V2|C. V3|D. V4,A,"V1 (správne poradie je V3 – uvedenie témy, V2 – sloveso je v pluráli, nadväzuje teda na jahody, V4 – špecifikujeme konkrétne vitamíny, V1 – pokračujeme farbou, V5 – vysvetľujeme farbu)",M1,T1,VJS,bank,sk,true,VSJP8_Mudre-predplatne_1_Ulohy-zhbksb.pdf,VSJP8_Mudre-predplatne_1_Riesenia-eqakog.pdf,19
bank-t1-20-ce10c145e4,"V uvedenom texte sme poprehadzovali poradie viet. Keď ich zoradíme do zmysluplného poradia, ktorá veta bude posledná? V1: Nádherná plavba z prístavu v Agia Napa smerom k Famaguste. V2: Deň plný zábavy, kúpania a opaľovania sa na lodi. V3: Nezabudnite si vziať so sebou plavky a užite si kúpanie v exkluzívnej Modrej lagúne. V4: Plaviť sa budete okolo morských jaskýň na myse Cavo Greco, popri Fig Tree Beach až k tajomnému mestu „duchov“ Varoscha. V5: Počas celej plavby Vás bude sprevádzať skvelá nálada na lodi a prekrásne krištáľovo čisté more cyperského pobrežia.",A. V1|B. V2|C. V3|D. V4,C,"V3 (správne poradie je V1 – úvod, predstavenie plavby, V2 – reklamný slogan, V4 – popis trasy, V5 – popis ďalších zážitkov, V3 – praktická rada)",M1,T1,VJS,bank,sk,true,VSJP8_Mudre-predplatne_1_Ulohy-zhbksb.pdf,VSJP8_Mudre-predplatne_1_Riesenia-eqakog.pdf,20
bank-cielene-1-t1-21-cca472a585,Ktorú skupinu slov možno usporiadať do zmysluplnej vety? (chýbajúcu interpunkciu neberte do úvahy),A. zachytávajú zmenšenej mapy v zemského tohto základné forme črty|B. hviezdna hviezdnu časť zobrazuje mapa alebo oblohu jej|C. pri kartografické máp zobrazenie faktorom konštrukcii významným|D. však obrazom len mapy sú zemského nie,B,"Hviezdna mapa zobrazuje hviezdnu oblohu alebo jej časť. Hľadaj napríklad chýbajúce sloveso, viacnásobné slovesá, chýbajúce vyskloňované podstatné meno k uvedenému prídavnému menu (zemského v možnosti D – chýba „povrchu“).",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,21
bank-cielene-1-t1-22-965b90c978,"Najskôr zisti, ako má znieť otázka a potom zvoľ správnu odpoveď. Pr kľkch stpňch vr vd?","A. 100°C|B. 0°C|C. 32,3°C|D. -38,3°C",A,Pri koľkých stupňoch vrie voda?,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,22
bank-cielene-1-t1-24-f93a91683b,"Aj keď pravdepodobne nevieš po nórsky, skús určiť, čo znamená fráza STORM I ET VANNGLAS .",A. Búrka a vzdor|B. Vstúpiť do mláky|C. Búrka v pohári vody|D. Sklenený strop,C,"Indícia: hľadať rozpoznateľné slová, napr. storm – búrka, glass – pohár",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,24
bank-cielene-1-t1-25-de1e50a626,"Vyber antonymum k podčiarknutému slovu: Jeho koncoročná odmena bola naozaj kráľovská , preto vzal celú rodinu na dovolenku.",A. biedna|B. poddaná|C. smutná|D. vysoká,A,Správna odpoveď: A.,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,25
bank-cielene-1-t1-26-61339fdc5d,K trom zo štyroch možností možno pridať rovnakú dvojicu písmen . Pri ktorom z uvedených slov pôjde o inú dvojicu ako pri ostatných troch?,A. -stinent|B. -sencia|C. -onent|D. -pozícia,D,"A, B, C – možno pridať ab -, D – ab - nesedí, môže byť napr. dis -, kom -",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,26
bank-cielene-1-t1-27-71f1cfe9d3,"V ktorom z uvedených slov nemožno nahradiť otázniky písmenami (1 otáznik = 1 písmeno) tak, aby vzniklo slovo (v nominatíve singuláru) označujúce druh vtáka?",A. ??PAG??|B. ?LIE???|C. ??OKO???|D. ?RAB??,C,"A – papagáj, B – sliepka, C – krokodíl, D – vrabec ,",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,27
bank-cielene-1-t1-28-a32bfde514,"Aj keď pravdepodobne neovládaš bosniančinu, pokús sa odhadnúť, ktorá veta nesúvisí so školou.","A. U sedmom satu imamo matematiku koja mi se ne sviđa|B. Nemamo oglasnu tablu u učionici, ali imamo tri dodatne stolice|C. Za ručak smo imali mleveno meso sa pirinčem i sosom|D. Učiteljica je jako fina i jednog dana će biti direktorica",D,Preklad: Učiteľka je veľmi milá a jedného dňa bude riaditeľkou.,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,28
bank-cielene-1-t1-29-d0463cdefd,Ktorú skupinu slov možno usporiadať do zmysluplnej vety?,A. proti zachránila kiahňam pravé miliardám životy vakcinácia|B. overil si vakcinácia či potreboval funguje však|C. 1840 Jennerove presvedčili pokusy prvé napokon roku v vládu britského|D. v 1773 Londýne dokončil roku Edward v Jenner štúdium,D,V roku 1773 Edward Jenner dokončil štúdium v Londýne.,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,29
bank-cielene-1-t1-30-ff4b2cd885,"Najskôr zisti, ako má znieť otázka a potom zvoľ správnu odpoveď. J šstnsť ksv tct?",A. Štyri|B. Áno|C. 256|D. Nie,D,Je šestnásť kusov tucet?,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,30
bank-cielene-1-t1-31-0765b977d0,V ktorej možnosti sú iba synonymá?,"A. horný, vrchný, vysoký, vyšný|B. spodné, nižšie, dolné, podzemné|C. usmievavý, vysmiaty, úsmev, veselý|D. šantivá, hravá, živá, pohyblivá",D,"A – nepatrí vysoký, B – nepatrí nižšie, C – nepatrí úsmev (podstatné meno)",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,31
bank-cielene-1-t1-32-0a5b0b5292,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená fráza GENEROSOS ANIMOS LABOR NUTRIT.",A. Ušľachtilé duše sa živia prácou|B. Geneticky modifikované zvieratá sa živia sójou|C. Štedré príspevky podporili nové pracovné miesta|D. Animované generácie lákajú výživu,A,"Indícia: generosos – štedrý, ušľachtilý, animos – mohlo by to byť zviera, duša, labor – práca (ora et labora), nutrit – nutrícia, výživa.",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,32
bank-cielene-1-t1-33-72da45680a,"Budeme hovoriť, že slovo má „napodobeninu“, ak k nemu existuje iné slovenské podstatné meno v N sg., ktoré má oproti pôvodnému slovu zmenenú len jedinú samohlásku. Napríklad slová: krok – krik. Ktoré z nasledujúcich slov nemá napodobeninu?",A. Mrož|B. Vlak|C. Plot|D. Hrob,A,"mrož nemá napodobeninu (mraž, mrež, mriž, mruž nemá zmysel). Vlak – vlek, Plot – plat, Hrob – hrab.",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,33
bank-cielene-1-t1-35-7f28890c8a,"Otázka sa týka ukážky vyššie. Koľkokrát sa otočí Merkúr okolo svojej osi, kým sa dvakrát otočí okolo Slnka?",A. 24|B. 3|C. 48|D. 1,B,"Hovorí o tom posledná veta: completa tre rotazioni intorno al proprio asse ogni due orbite attorno al Sole. Preklad: Merkúr je najvnútornejšou planétou slnečnej sústavy a najbližšie k Slnku. Je najmenšia a jej obežná dráha je tiež najexcentrickejšou alebo najmenej kruhovou z ôsmich planét; Merkúr obieha v priamom smere (proti smeru hodinových ručičiek, rovnako a ko všetky ostatné planéty v slnečnej sústave) v priemernej vzdialenosti 0,3871 AU od Slnka s hviezdnou periódou 87,969 pozemských dní. Merkúr je tiež v orbitálnej rotačnej rezonancii: dokončí tri rotácie okolo svojej osi pre každé dve obežné dráhy okolo Sl nka.",M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,35
bank-cielene-1-t1-36-a04215cca8,"Z tvrdení, vyber to, ktoré určite vyplýva z textu: Peplos bol grécky ženský odev, nosený hlavne pred rokom 500 pred Kristom. Bol zhotovený z jednofarebnej alebo z pestrofarebnej vlnenej alebo ľanovej tkaniny (často zdobenej farebnými okrajmi a pestrými výšivkami) obdĺžnikového strihu, vyššieho ako bola žena, kto rá ho nosila, a viac než dvakrát tak širokého ako ona. Ženy nižšieho pôvodu a otrokyne nosili odev z vlnenej priadze, kým ľanové tkaniny nosili hlavne ženy zo zámožných tried. Cez peplos sa mohol nosiť ľanový plášť, neskôr nazvaný himatión. V klasickom obd obí grécke ženy pomaly prestali nosiť peplos (nosili ho už len vidiecke ženy a otrokyne) a nahradili ho tunikou zvanou chitón. (Wikipédia)","A. Peplos bol grécky ženský odev, nosený od roku 500 pred Kristom|B. Peplos postupne nahradil tuniku zvanú chitón|C. Ženy nižšieho pôvodu a otrokyne nosili odev z vlnenej priadze|D. Bol zhotovený výlučne z pestrofarebnej vlnenej alebo ľanovej tkaniny (často zdobenej farebnými okrajmi a pestrými výšivkami)",C,Správna odpoveď: C.,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,36
bank-cielene-1-t1-37-d0463cdefd,Ktorú skupinu slov možno usporiadať do zmysluplnej vety?,A. Zmienky o z roku historické sú potvrdené Nitre z roku prvé|B. Z slovenských Trenčín miest jedno troch najstarších|C. Stredovekého charakter Levoča mesta si zachovala stredovekého mesta|D. Leží od asi 22 Bratislavy Pezinok kilometrov severovýchodne,D,Prvé potvrdené historické zmienky o Nitre sú z roku (828). Trenčín (je) jedno z troch najstarších slovenských miest. Levoča si zachovala charakter stredovekého (2x) mesta. Pezinok leží asi 22 kilometrov severovýchodne od Bratislavy .,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,37
bank-cielene-1-t1-38-83b0055574,"V uvedenom texte sme poprehadzovali poradie viet. Keď ich zoradíme do zmysluplného poradia, ktorá veta bude predposledná? V1: Začínal ako plavčík, postupne sa vypracoval a hodnostne rástol. V2: Jack Turner bol najmladším kapitánom v dejinách lodnej spoločnosti. V3: Po nociach študoval, lebo túžil byť kapitánom na lodi. V4: Nakoniec sa mu sen splnil a zložil kapitánske skúšky. V5: Už v mladosti sa plavil po svetových oceánoch. V6: Všetci toto rozhodnutie vedenia lodnej spoločnosti schvaľovali, naozaj bol najlepší.",A. V1|B. V6|C. V4|D. V2,C,V2 - V5 - V1 - V3 - V4 - V6,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,38
bank-cielene-1-t1-39-43b17c62de,"Ktorú dvojicu slov možno doplniť na vynechané miesta aby vznikol zmysluplný text? Maratón alebo maratónsky beh je .......... na dlhú vzdialenosť, ktorého trať meria 42 195 km. Jeho vznik bol inšpirovaný legendou o gréckom vojakovi Feidippidovi, ktorého v roku 490 pred Kr. vyslali z mesta Maratón do Atén, aby oznámil, že Peržania boli zá zračne .......... v bitke pri Maratóne.",A. beh / objavení|B. beh / porazení|C. slávnosť / zajatí|D. pochod / nájdení,B,Správna odpoveď: B.,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,39
bank-cielene-1-t1-40-7063c360e2,Ktoré z uvedených slov možno doplniť na vynechané miesto ako vznikla zmysluplná veta? Fenikel pochádza z oblasti Stredomoria. Stonky tejto rastliny sa vyznačujú sladkou __________ Niekomu môže táto sladká chuť pripomínať zeler. Fenikel je __________ bežne si kúpiť. Svoje uplatnenie našiel hlavne vo francúzskej a talianskej kuchyni. Môžeme h o pridať aj do rôznych likérov a nápojov.,A. chuťou – možné|B. farbou – možné|C. vôňou – nemožné|D. arómou – nemožné,A,Správna odpoveď: A.,M1,T1,VSP,bank,sk,true,VSJP8_Test-Cielene_1-g1iqhp.pdf,VSJP8_Test-Cielene_1_Riesenie-lq1nyo.pdf,40
bank-t10-01-40d8a7f99d,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená latinský výrok NIL HOMINI CERTUM EST.",A. Žiadne dve látky nie sú rovnaké|B. Cesta do stredu zeme|C. Centrum mesta nie je ďaleko|D. Pre ľudí nie je nič isté,D,"est = je (sloveso byť), certum = isté (podobné anglickému certain), homini = človek",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,1
bank-t10-02-538b9ff907,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená latinský výrok COR UNUM ET ANIMA UNA.","A. Kde je jeden, tam prídu všetci|B. V strede sa stretne všetko živé|C. Jedno srdce a jedna duša|D. Bez zvieraťa budem sám",C,"unum/una = jeden/jedna, cor = srdce, anima = duša",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,2
bank-t10-03-631ebae5a8,Slovenská hudobná skupina Team nahrala v jazyku esperanto pieseň s názvom JEN MIA NUMERO . Aký je slovenský preklad názvu piesne?,"A. Reklama na ticho|B. Zaplatil som za večeru|C. Ja, Mia a obloha|D. Máš moje číslo",D,kľ účové slovo je numero = číslo.,M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,3
bank-t10-04-36cec35d46,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čoho sa týka výrok AD HONOREM JESU.",A. horizontu|B. veku|C. náboženstva|D. krásy,C,Jesu = Ježiš,M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,4
bank-t10-05-e003d247aa,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, ktorý z výrokov znamená TU A TERAZ.","A. Hic et nunc|B. Amicus cognoscitur amore, more, ore, re|C. Ex Astris, Scientia|D. Optima forma",A,"Hľadáme tri slová, z ktorých prostredné môže znamenať „a“.",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,5
bank-t10-06-346c7f0e1c,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená výrok ERRARE HUMANUM EST.","A. Prvý nemusí byť víťaz|B. Mýliť sa je ľudské|C. Je humánne vstávať|D. Viem, že nič neviem",B,"humanum – ľudský, errare – podobné ako error v angličtine",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,6
bank-t10-07-1162f8e780,"Aj keď pravdepodobne neovládaš latinčinu, pokús sa odhadnúť význam nasledujúceho výroku: LUPUS EST HOMO HOMINI.",A. Pravda vždy víťazí|B. Vrana k vrane sadá|C. Lupín sa nedá zbaviť|D. Človek je človeku vlko m,D,"vidíme jedno slovo dvakrát s inou koncovkou – homo/homini, čo sa musí vyskytnúť aj v preklade, est = je",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,7
bank-t10-08-b0c4e8f232,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená latinský výrok NIL DESPERANDUM.",A. Nikdy nezúfaj|B. Desperado priplával|C. Níl je nekonečný|D. Neznesiem zápach,A,desperandum – pomôcť nám môže anglické desperate,M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,8
bank-t10-09-3f99fdb8ec,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená latinský výrok MENS SANA IN CORPORE SANO.","A. Muži pracujú v korporátoch|B. Zdravá myseľ v zdravom tele|C. Mužská čistota je základ športovca|D. Sám sa vychováva, ak je muž",B,"vidíme jedno slovo dvakrát s inou koncovkou – sana/sano, čo sa musí vyskytnúť aj v preklade, mens = myseľ/duch, corpore – telo (podobné ako korpus)",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,9
bank-t10-10-4f3f48746f,"Aj keď pravdepodobne nevieš po latinsky, skús určiť, čo znamená latinský výrok SERVA ME SERVABO TE.","A. Včera som na teba zabudol|B. Ochoriem ja, ochorieme všetci|C. Bez kľúčov ani na krok|D. Zachráň mňa, zachránim teba",D,"vidíme jedno slovo dvakrát s inou koncovkou – serva/servabo, čo sa musí vyskytnúť aj v preklade, ďalej si všímame zámená me/te",M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,10
bank-t10-11-9180254c21,"Slovné spojenie celá čokoláda má rovnaký rytmus ako slovné spojenie smelí robotníci, ale iný rytmus ako spojenie pokazený televízor. Ktoré z uvedených slovných spojení má iný rytmus ako zvyšné tri?",A. bezpečnostná previerka|B. čo ste ku nám priniesli?|C. mnohí smelí rytieri|D. nepoddajná obliečka,C,K-D-K-D-K-D-K,M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,11
bank-t10-12-2de23d017a,"Slovné spojenie celá čokoláda má rovnaký rytmus ako slovné spojenie smelí robotníci, ale iný rytmus ako spojenie pokazený televízor. Ktoré z uvedených slovných spojení má rovnaký rytmus ako nie sú koláče ?",A. neopováž sa zapnúť televízor|B. miesiš už múku?|C. rúž vie rozžiariť|D. farbili tú stenu,C,D-D-K-D-K (hneď prvé dve slabiky musia byť dlhé),M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,12
bank-t10-13-9180254c21,"Slovné spojenie celá čokoláda má rovnaký rytmus ako slovné spojenie smelí robotníci, ale iný rytmus ako spojenie pokazený televízor. Ktoré z uvedených slovných spojení má iný rytmus ako zvyšné tri?",A. bez dcéry neodídem|B. kam prídeš nezavítam|C. odídem po svetielka|D. tie drôty nepozbieram,D,D-D-K-K-K-D-K,M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,13
bank-t10-14-2ab8b1e48b,"Slovné spojenie celá čokoláda má rovnaký rytmus ako slovné spojenie smelí robotníci, ale iný rytmus ako spojenie pokazený televízor. Ktoré z uvedených slovných spojení má rovnaký rytmus ako teraz už viem?",A. žiadny sobáš|B. pekne tu máš|C. nechodievaj|D. bez nádeje,B,K-K-K-D,M5,T10,VJS,bank,sk,true,VSJP8_Mudre-predplatne_10_Ulohy-frdkfu.pdf,VSJP8_Mudre-predplatne_10_Riesenia-dc92zv.pdf,14
